id,name,host_id,host_name,neighbourhood_group,neighbourhood,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_month
4251862,HIP ROOM 2 PRIME CHIC WILLYBURG!!,14942455,Alex,Brooklyn,Williamsburg,11249,40.71020282,-73.96470117,Private room,100,1,28,4/26/2015,4,4,302,201505
4251883,SUNNY ROOM A PRIME CHIC WILLYBURG!!,14942455,Alex,Brooklyn,Williamsburg,11249,40.71045467,-73.96607963,Private room,100,1,34,4/20/2015,4.9,4,334,201505
2645448,Lovely Bedroom for Two in New York,13544929,Rebecca,Queens,Woodside,11377,40.74960354,-73.90303799,Private room,60,2,1,3/8/2015,0.5,1,213,201505
3912274,"Stay in Williamsburg, Brooklyn",19745914,Andrea,Brooklyn,Williamsburg,11211,40.71292595,-73.96021683,Entire home/apt,180,2,6,3/1/2015,0.9,1,304,201505
358565,Sleek Entire 2BR Apt - Bedford Ave!,1814949,Peter,Brooklyn,Williamsburg,11211,40.71385803,-73.96090507,Entire home/apt,159,3,96,4/7/2015,2.6,1,303,201505
4784867,Great location w/ Terrace!,198387,Kim,Brooklyn,Williamsburg,11249,40.7134935,-73.96290183,Entire home/apt,135,3,4,4/11/2015,1,1,118,201505
6046279,Beautiful Large 1 Bedrm APT in NYC,31379455,Kim,Manhattan,East Harlem,10035,40.80321585,-73.93487633,Entire home/apt,250,3,0,,,1,89,201505
955462,Bedroom in the heart of Williamburg,5152995,Sol,Brooklyn,Williamsburg,11211,40.71630513,-73.96053329,Private room,105,2,20,4/12/2015,0.8,2,188,201505
4257199,Cozy Room in Heart of Williamsburg,5152995,Sol,Brooklyn,Williamsburg,11249,40.71673195,-73.95835659,Private room,95,1,13,4/10/2015,2,2,193,201505
1911766,Cozy Room in the heart Williamsburg,9918850,Andres,Brooklyn,Williamsburg,11211,40.7213882,-73.96210079,Private room,100,2,49,4/7/2015,2.9,2,32,201505
4349539,Cozy Apt in the heart Williamsburg,9918850,Andres,Brooklyn,Williamsburg,11211,40.71651888,-73.95904812,Entire home/apt,180,6,5,4/2/2015,1.1,2,258,201505
319724,Cozy Nook in Heart of Williamsburg,1639120,Jason,Brooklyn,Williamsburg,11249,40.71394114,-73.96267051,Private room,59,3,65,4/21/2015,1.6,3,290,201505
324115,Large Master Bedroom - Williamsburg,1639120,Jason,Brooklyn,Williamsburg,11211,40.71336411,-73.96192274,Private room,75,2,70,4/24/2015,1.8,3,240,201505
4782159,Lovely & Light - Open 1 Bedroom ,3625919,Sydney,Brooklyn,Williamsburg,11206,40.7070009,-73.9411572,Entire home/apt,115,12,1,1/14/2015,0.3,1,247,201505
3513303,CHEAP BIG room in Williamsburg,4904811,Megan,Brooklyn,Williamsburg,11211,40.7084798,-73.95323184,Private room,50,2,42,4/19/2015,4.3,1,248,201505
6006560,Cozy Upper East Side Waterfront Apt,31182336,Rachel,Manhattan,East Harlem,10029,40.78522577,-73.94358205,Private room,100,1,1,4/25/2015,1,1,207,201505
4540266,1 Bedroom Apt Heart of Williamsburg,18581204,Ryan,Brooklyn,Williamsburg,11249,40.71199035,-73.96553501,Entire home/apt,200,1,2,4/26/2015,0.5,1,274,201505
769786,Delicious apt AMAZING location ,4050489,Pete & Halle,Brooklyn,Williamsburg,11211,40.71444637,-73.95151475,Entire home/apt,111,3,22,4/19/2015,0.7,1,179,201505
3552405,Cutest Williamsburg Apt with Yard,5323284,Bianca,Brooklyn,Williamsburg,11211,40.71637324,-73.93837227,Private room,99,1,7,3/2/2015,0.7,1,360,201505
3132476,Williamsburg CHARMING EXPOSED BRICK,2558534,Nash,Brooklyn,Williamsburg,11249,40.71152742,-73.96689415,Private room,98,1,15,1/2/2015,1.4,1,365,201505
5796803,Private room in Brooklyn New York,12061819,Marc,Brooklyn,Williamsburg,11249,40.71841156,-73.96319239,Private room,100,1,0,,,1,347,201505
5374249,Spacious & Bright One-Bedroom,15855196,Stephanie,Manhattan,East Harlem,10128,40.78687873,-73.95110831,Entire home/apt,250,1,0,,,1,74,201505
4767502,COSY APT 1BEDROOM MANHATTAN,7356619,Alice,Manhattan,Lower East Side,10002,40.72050828,-73.99160637,Entire home/apt,200,3,1,1/10/2015,0.3,1,234,201505
3840000,4 ROOM RAILROAD - WILLIAMSBURG,19783353,Ryan,Brooklyn,Williamsburg,11211,40.70954591,-73.95085459,Entire home/apt,75,5,3,10/18/2014,0.4,1,85,201505
724902,Urban Cottage-like Coach House 1 BD,3747791,Danyel,Brooklyn,Williamsburg,11206,40.70825946,-73.94300477,Entire home/apt,90,1,5,1/13/2015,0.4,1,322,201505
3385152,Private Room in Williamsburg NYC,17078649,Sarah,Brooklyn,Williamsburg,11206,40.71064997,-73.94414486,Private room,85,1,24,4/25/2015,3.6,2,51,201505
4129860,Sunny Private Room in Williamsburg,17078649,Sarah,Brooklyn,Williamsburg,11206,40.71139456,-73.94356508,Private room,90,1,11,4/29/2015,2.4,2,53,201505
6990,UES Beautiful Blue Room / Oak Room,16800,Cynthia,Manhattan,East Harlem,10029,40.78962413,-73.94802016,Private room,95,4,149,4/21/2015,2.2,2,249,201505
4222844,Large Private Sunny Room ,5819980,Rachael,Brooklyn,Williamsburg,11206,40.70723709,-73.93838739,Private room,200,1,0,,,1,214,201505
3263637,1 Bedroom/Plush Kitchen/Bathroom,16503455,Elliot,Manhattan,East Harlem,10035,40.79941323,-73.94097279,Private room,125,1,0,,,1,180,201505
1346003,1 Bedroom Railroad in Williamsburg,5605755,Amith,Brooklyn,Williamsburg,11211,40.71651958,-73.94308818,Entire home/apt,150,3,22,12/30/2014,1,1,286,201505
3946288,"A Safe & Pleasant Time in NYC, 3",20438402,Geoff & Aurelia,Manhattan,East Harlem,10029,40.79365004,-73.934896,Entire home/apt,370,3,1,2/20/2015,0.4,3,333,201505
3946177,"A Safe & Pleasant Time in NYC, 2",20438402,Geoff & Aurelia,Manhattan,East Harlem,10029,40.79479613,-73.93456647,Entire home/apt,185,3,3,11/3/2014,0.4,3,348,201505
3944200,A Safe & Pleasant Time in NYC,20438402,Geoff & Aurelia,Manhattan,East Harlem,10029,40.7951276,-73.93368283,Entire home/apt,185,3,3,11/3/2014,0.4,3,332,201505
3802278,"Clean, comfy room in Williamsburg",6665691,Amber,Brooklyn,Williamsburg,11206,40.70704672,-73.94242791,Private room,100,1,0,,,1,243,201505
3478362,HUGE 3 Bd Loft w HUGE Rf Deck  ,17519979,Kate,Brooklyn,Williamsburg,11211,40.71805139,-73.95345003,Entire home/apt,600,3,0,,,1,330,201505
3624653,Bedford Ave - WHOLE MONTH OF APRIL,6472334,Matthew,Brooklyn,Williamsburg,11211,40.71286119,-73.96243897,Private room,74,30,4,3/13/2015,0.4,1,28,201505
3172057,Sunny Room in Williamsburg ,16087027,Mark,Brooklyn,Williamsburg,11206,40.70782722,-73.94301788,Private room,75,2,3,1/1/2015,0.4,1,41,201505
4662052,Large and sunny room in BK 2BD ,23723252,Colleen,Brooklyn,Williamsburg,11206,40.7095533,-73.94096636,Private room,100,3,0,,,1,133,201505
859521,Williamsburg off Bedford L - 2,4500452,Mario,Brooklyn,Williamsburg,11211,40.71807829,-73.9566652,Private room,177,2,5,4/18/2015,1,3,356,201505
1795566,Williamsburg off Bedford L - 1,4500452,Mario,Brooklyn,Williamsburg,11211,40.7163175,-73.9581556,Private room,150,1,6,1/2/2015,0.6,3,343,201505
4802750,Williamsburg off Bedford L - 3,4500452,Mario,Brooklyn,Williamsburg,11211,40.71764415,-73.95672735,Private room,150,1,1,1/5/2015,0.3,3,350,201505
4766819,1 bedroom in Prime Williamsburg,13705706,Rebecca,Brooklyn,Williamsburg,11211,40.71886789,-73.94845113,Private room,65,1,0,,,1,120,201505
2484125,Charming apartment in Williamsburg,12711163,Jenny,Brooklyn,Williamsburg,11211,40.71538361,-73.96105832,Private room,94,5,1,10/9/2014,0.1,1,290,201505
315885,"Hip Williamsburg Loft, Graham L",1622170,Jason,Brooklyn,Williamsburg,11211,40.7134595,-73.94482396,Private room,65,2,10,11/9/2014,0.3,1,304,201505
7573,East Williamsburg apartment ,20149,Indu,Brooklyn,Williamsburg,11206,40.70730354,-73.94097818,Private room,80,4,46,6/21/2012,0.6,1,316,201505
2586170,Cosy and Bright one Berdoom,13241724,Maxime,Manhattan,East Harlem,10029,40.79637457,-73.93793409,Entire home/apt,109,1,13,4/20/2015,1,1,199,201505
5173521,BEAUTIFUL NEWLY RENOVATED 2 BR APT ,26730772,Uzi,Manhattan,East Harlem,10035,40.79850411,-73.93338031,Entire home/apt,199,1,4,4/13/2015,2,1,283,201505
3985088,Gorgeous Williamsburg Loft,3010216,Dayna And Ryan,Brooklyn,Williamsburg,11249,40.71356922,-73.96705899,Entire home/apt,275,1,3,4/27/2015,0.4,1,347,201505
3586415,1 BEDROOM TO SHARE IN A 2 BEDROOM ,18069768,Sonja,Manhattan,East Harlem,10029,40.79564899,-73.9485668,Shared room,100,1,0,,,1,327,201505
5470531,"Gorgeous, Sunny and Spacious 1 Brdm",28311959,Shaleen,Brooklyn,Williamsburg,11206,40.70635043,-73.94065992,Entire home/apt,165,3,4,4/23/2015,2.2,1,69,201505
4532202,Artsy W Village 1B - Private Garden,13485303,Josh,Manhattan,West Village,10014,40.72943942,-74.00406446,Entire home/apt,289,3,4,2/20/2015,1,1,287,201505
999984,Greenwich Village Townhouse Apt,5468033,Linda,Manhattan,West Village,10014,40.73303381,-74.00236806,Entire home/apt,275,3,3,6/20/2013,0.1,1,191,201505
4157717,RARE WEST VILLAGE JEWEL ,21575704,William,Manhattan,West Village,10014,40.7349651,-74.00203577,Entire home/apt,240,1,15,4/28/2015,2.1,1,289,201505
1370824,Great Private Room in West Village,7433488,Andrea,Manhattan,West Village,10011,40.73921087,-74.00254256,Private room,120,3,58,1/6/2015,2.7,1,355,201505
4067992,Cozy West Village Studio,15154394,Kyra,Manhattan,West Village,10014,40.73817026,-74.00390978,Entire home/apt,180,1,3,10/19/2014,0.4,1,352,201505
3783231,Quaint West Village Studio,14671135,Sarah,Manhattan,West Village,10014,40.7299507,-74.0049614,Entire home/apt,200,2,5,4/20/2015,0.7,1,126,201505
3666336,West Village Studio ,18588646,Thomas,Manhattan,West Village,10014,40.73724888,-74.00408036,Entire home/apt,210,1,0,,,1,259,201505
1539494,Stunning 1-bdrm in West Village NYC,8207437,Amisha,Manhattan,West Village,10011,40.73835801,-73.99934095,Entire home/apt,215,1,3,4/19/2015,0.2,1,329,201505
35526,Sun Filled Classic West Village Apt,120291,Karen,Manhattan,West Village,10014,40.73474123,-74.00100667,Private room,150,4,27,4/23/2015,0.5,1,332,201505
4565696,WEST VILLAGE Trendy / Large Studio ,8724571,Margaret,Manhattan,West Village,10014,40.73335226,-74.00181273,Entire home/apt,260,4,6,4/18/2015,1.6,3,311,201505
5307063,Charming West Village Studio,25518844,Alison,Manhattan,West Village,10011,40.7361892,-74.0000166,Entire home/apt,199,1,4,4/20/2015,1.6,1,335,201505
5944736,Mid Century Modern West Village Apt,21726508,Cassie,Manhattan,West Village,10014,40.73171984,-74.00193558,Entire home/apt,199,1,0,,,1,148,201505
4860951,Amazing Room in West Village Apt,8956319,Jennifer,Manhattan,West Village,10014,40.73765659,-74.00481564,Private room,155,2,1,12/29/2014,0.2,2,252,201505
2344751,Amazing 2br in West Village,8956319,Jennifer,Manhattan,West Village,10014,40.73772356,-74.00440611,Entire home/apt,325,2,12,4/25/2015,2.9,2,99,201505
4292165,Cozy stay in newyork! Great address,5871411,Nil,Manhattan,West Village,10011,40.73780792,-73.99835098,Entire home/apt,300,2,0,,,1,287,201505
5445259,Perfect 1 br in the West Village,381331,Angel,Manhattan,West Village,10014,40.73261289,-74.00228149,Entire home/apt,195,1,2,4/22/2015,1.9,1,182,201505
6054489,Charming 1BR in West Village,4219564,Samina,Manhattan,West Village,10014,40.73119223,-74.00206192,Entire home/apt,185,2,0,,,1,153,201505
3858822,"Big, Sunny West Village Studio",7782769,Alexander,Manhattan,West Village,10011,40.73823849,-74.00026572,Entire home/apt,170,4,0,,,1,138,201505
233220,Coney Island Private Hall,72808,Edwin,Brooklyn,Coney Island,11224,40.57729254,-73.98670766,Entire home/apt,250,1,4,4/6/2015,0.1,5,364,201505
2735624,Coney Island Entire Studio  Wi Fi 3,72808,Edwin,Brooklyn,Coney Island,11224,40.57714049,-73.98455481,Entire home/apt,85,2,24,4/23/2015,1.9,5,325,201505
29191,Coney Island Entire Apt Wi Fi 1,72808,Edwin,Brooklyn,Coney Island,11224,40.57564051,-73.98534648,Entire home/apt,85,2,82,4/27/2015,1.4,5,320,201505
2466816,2 Bedroom in Carroll Gardens West,101924,Seth,Brooklyn,Columbia St,11231,40.68726766,-74.00351879,Entire home/apt,145,5,17,4/17/2015,1.3,1,76,201505
4524673,Room enough to dance - quiet n cozy,23293207,Wendy,Bronx,North Riverdale,10471,40.90701792,-73.8978705,Entire home/apt,175,1,0,,,1,150,201505
4105384,Modern 2BD in Sunny Carroll Gardens,18341180,Shaul,Brooklyn,Columbia St,11231,40.68108965,-74.00297461,Private room,70,1,5,4/27/2015,0.7,1,41,201505
1238389,2 floors Carroll Gardens Brooklyn ,206353,Perry,Brooklyn,Columbia St,11231,40.68352986,-74.00196812,Entire home/apt,149,3,0,,,1,10,201505
1930685,Small studio,9667278,Jen,Brooklyn,Bushwick,11237,40.70486257,-73.92582443,Entire home/apt,70,2,1,8/11/2014,0.1,1,0,201505
4819725,Cheery 1BD on the Lower East Side,3482583,Renée,Manhattan,Lower East Side,10002,40.71440716,-73.98993947,Entire home/apt,110,1,1,1/1/2015,0.2,1,138,201505
4816566,Bright 2BR- 15min City- 2min Subway,1590983,Nancy,Brooklyn,Bushwick,11237,40.70158477,-73.92286169,Entire home/apt,170,3,0,,,1,275,201505
1177099,Lovely room in a 2BR apt. Brooklyn,6440424,Nadav,Brooklyn,Bushwick,11237,40.69902105,-73.92186762,Private room,80,1,1,8/1/2013,0,1,365,201505
977267,Bright Room in East Williamsburg,789975,Rene,Brooklyn,Bushwick,11207,40.68448802,-73.90872593,Private room,70,2,0,,,1,365,201505
277889,Sunny Loft 15 min. to Union Square,1450005,Michael&Liliya,Brooklyn,Bushwick,11206,40.70291652,-73.9329895,Private room,85,2,113,4/24/2015,2.7,1,326,201505
5359410,"Comfy Room, Close to the Train! ",27782348,Morgan,Brooklyn,Bushwick,11221,40.69830409,-73.92606855,Private room,50,1,1,3/10/2015,0.6,1,50,201505
3464920,Large Park Slope bedroom near train,15495298,Stefi,Brooklyn,South Slope,11215,40.66989502,-73.98837121,Private room,40,1,0,,,1,280,201505
27531,Spacious Private Bedroom & Living ,118971,Evelyn,Brooklyn,South Slope,11215,40.66831066,-73.98604115,Private room,99,2,176,4/25/2015,2.9,2,130,201505
3705673,Charming Bushwick 1 BDR In Loft Apt,18782603,Kimberly,Brooklyn,Bushwick,11207,40.68597377,-73.9114018,Private room,70,5,0,,,1,204,201505
6050161,Quiet room for rest'n NYC adventure,31395696,Holly,Brooklyn,Bushwick,11206,40.70039134,-73.93755773,Private room,59,1,0,,,1,335,201505
3808715,1 private room in a loft space ,19573243,Frieda,Brooklyn,Bushwick,11221,40.70119105,-73.92610601,Private room,65,1,6,10/23/2014,0.8,1,364,201505
4456555,Peaceful sunny master bedroom,747671,Sarah Jazmine,Brooklyn,South Slope,11215,40.6634651,-73.98438172,Private room,110,1,1,11/2/2014,0.2,1,159,201505
4659423,Single Room 1 Block From L Train,24111974,William,Brooklyn,Bushwick,11237,40.70394692,-73.92534914,Private room,50,1,3,4/16/2015,2.5,1,133,201505
992276,Huge Loft w/ROOF  1-6pl on L train,1483485,Diana,Brooklyn,Bushwick,11237,40.69349133,-73.90714899,Entire home/apt,199,4,5,1/2/2015,0.4,1,343,201505
16928,Extremely charming sun-filled 1 BR ,65676,Marlene,Manhattan,Lower East Side,10012,40.72168398,-73.99342612,Entire home/apt,180,7,29,4/20/2015,0.5,1,163,201505
1315753,big sunny loft in bushwick,7147978,Hailey,Brooklyn,Bushwick,11237,40.70821576,-73.92110381,Private room,71,1,3,10/23/2014,0.2,1,362,201505
1551916,"Bushwick apartment near L, backyard",1476159,Jamie,Brooklyn,Bushwick,11237,40.70199465,-73.91988153,Entire home/apt,150,7,4,1/5/2014,0.2,1,250,201505
4909388,NHGBR SWEET SPACE ,6403510,Renroy,Brooklyn,Bushwick,11237,40.70664577,-73.92286112,Private room,65,1,0,,,1,293,201505
1373456,Warm & Welcoming Room $70/night,1286275,Kerry,Brooklyn,Bushwick,11237,40.70409923,-73.9241836,Private room,70,1,29,4/12/2015,1.5,1,364,201505
3816424,3,23633,Eugene,Brooklyn,Bushwick,11206,40.70247941,-73.93224745,Private room,75,1,0,,,2,135,201505
4089915,Airy 1 Bedroom Apt in Bushwick,2917387,Emily,Brooklyn,Bushwick,11237,40.7041002,-73.92476093,Entire home/apt,125,1,2,4/24/2015,1.3,1,231,201505
4658516,1 Bedroom in Brooklyn!,23896655,Jacob,Brooklyn,Bushwick,11237,40.70056218,-73.91218335,Private room,60,2,0,,,1,132,201505
6063060,"Sunny room, 15 min to Manhattan",4148973,Francisco,Brooklyn,Bushwick,11237,40.70087887,-73.92636335,Private room,75,2,1,4/27/2015,1,1,360,201505
141144,BUSHWICK LOFT- CLEAN & STYLISH,686652,Amber,Brooklyn,Bushwick,11237,40.7084015,-73.92211886,Private room,75,2,0,,,1,0,201505
1316691,Luminous Loft Apt in Artsy Bushwick,3643261,Maru,Brooklyn,Bushwick,11206,40.70093141,-73.92916314,Entire home/apt,100,1,41,4/6/2015,2.2,2,337,201505
1884610,"Park Slope, Private Sunny House",9806554,James,Brooklyn,South Slope,11215,40.66763956,-73.98465116,Private room,200,1,0,,,1,365,201505
3543884,cozy room in Bushwick **HOUSE**,17840326,Sarah,Brooklyn,Bushwick,11221,40.69993796,-73.92890595,Private room,90,1,0,,,1,272,201505
4189795,10 minutes from Manhattan/NoDeposit,21736570,Kevin,Brooklyn,Bushwick,11237,40.70454922,-73.92744858,Private room,79,1,3,12/4/2014,0.5,1,84,201505
4849603,"Spacious, Quiet Room in Bushwick",24918320,Josh,Brooklyn,Bushwick,11237,40.70611412,-73.91924294,Private room,50,1,8,4/25/2015,2.4,1,288,201505
3338683,"New York room, july/august 2015",16711012,Adriano,Brooklyn,Bushwick,11221,40.68928909,-73.91858382,Private room,50,15,1,9/7/2014,0.1,1,274,201505
4795569,1 Bedroom w/ King-Size Bed,4367108,Jon,Brooklyn,South Slope,11215,40.66334395,-73.98163056,Entire home/apt,110,3,1,12/28/2014,0.2,1,116,201505
2083176,Bushwick Hub,10610204,Ianthe,Brooklyn,Bushwick,11221,40.69741072,-73.92031109,Entire home/apt,150,1,0,,,1,363,201505
3411912,Charming Bushwick Apt w/Courtyard!,2574806,Liz,Brooklyn,Bushwick,11221,40.6934889,-73.92211356,Entire home/apt,170,1,0,,,1,286,201505
2238389,Huge Duplex in South Slope,11430355,Monika,Brooklyn,South Slope,11215,40.66439043,-73.99148268,Entire home/apt,290,2,8,4/6/2015,0.6,1,55,201505
6237830,Great location at the upper east,10428835,Oded,Manhattan,Upper East Side,10128,40.7795823,-73.95176673,Entire home/apt,150,1,0,,,1,363,201505
5849810,Charming Room Str8 from JFK Airport,5541374,Dexter,Brooklyn,Bushwick,11207,40.68630473,-73.91377881,Private room,49,2,0,,,8,320,201505
5849386,Direct Train From JFK Airport!,5541374,Dexter,Brooklyn,Bushwick,11207,40.68638382,-73.91368403,Private room,69,2,2,4/16/2015,2,8,274,201505
5850040,Cozy Room Straight from JFK Airport,5541374,Dexter,Brooklyn,Bushwick,11207,40.68690849,-73.91317388,Private room,49,2,2,4/13/2015,2,8,319,201505
5850148,Entire Floor w/Private Bathroom,5541374,Dexter,Brooklyn,Bushwick,11207,40.6863956,-73.91330105,Private room,140,2,0,,,8,307,201505
1360951,NYC Large Sunny Room Artist Home!,3415758,Gyu Young,Brooklyn,Bushwick,11221,40.68744508,-73.9163154,Private room,55,2,10,1/27/2015,0.5,4,117,201505
960495,NYC Brklyn Cozy Rustic Artist Home,3415758,Gyu Young,Brooklyn,Bushwick,11221,40.68800547,-73.91569847,Private room,50,3,16,4/7/2015,0.6,4,108,201505
960538,NYC Vintage Artist Apt + Backyard! ,3415758,Gyu Young,Brooklyn,Bushwick,11221,40.68608425,-73.91449017,Private room,55,3,3,8/25/2013,0.1,4,113,201505
989423,NYC Bright Room Vintage Artist Home,3415758,Gyu Young,Brooklyn,Bushwick,11221,40.68724586,-73.91465548,Private room,50,2,12,4/20/2015,0.5,4,82,201505
4849703,Wonderful Loft In heart of Bushwick,21209568,Greg,Brooklyn,Bushwick,11237,40.70516054,-73.91946146,Entire home/apt,100,5,0,,,1,108,201505
39547,Most Comfortable Bed in Brooklyn!,169741,Meredith,Brooklyn,South Slope,11215,40.65996151,-73.9850551,Private room,75,1,81,4/19/2015,1.4,1,301,201505
4437790,Sexy wood house in E.Will-Bushwick,14324265,Ariel,Brooklyn,Bushwick,11206,40.70154041,-73.92801595,Entire home/apt,108,2,10,3/31/2015,1.7,1,249,201505
4862031, Charming 3brm 1 Block From Train,17004261,Micheala,Brooklyn,Bushwick,11221,40.69313551,-73.92476466,Private room,55,2,0,,,1,365,201505
1177818,Modern 1 bedroom in Bushwick ,6443983,Twan,Brooklyn,Bushwick,11221,40.69886337,-73.92389939,Entire home/apt,99,3,3,4/13/2015,0.8,1,121,201505
2536404,A beautiful quiet river view studio,12988016,Olga,Manhattan,Roosevelt Island,10044,40.76814685,-73.94375185,Entire home/apt,145,3,0,,,1,243,201505
6027761,Charming apartment in Midwood,31281566,Saul,Brooklyn,Midwood,11230,40.61139443,-73.96362346,Entire home/apt,120,1,0,,,1,244,201505
4894322,A Photographer's room,24487227,Gabriel,Brooklyn,Sunset Park,11232,40.6537687,-74.00679624,Private room,39,1,1,1/8/2015,0.3,1,101,201505
808618,Spacious & Sunny in Scenic Kw Gdns,4254417,Renee,Queens,Kew Gardens,11415,40.70947341,-73.82922454,Private room,85,3,0,,,1,365,201505
1668861,Hip & Kid-Friendly 2Bed 2Bath,2276864,Nicholas & Jessica,Brooklyn,Sunset Park,11232,40.66105753,-73.99467877,Entire home/apt,239,2,2,3/23/2015,0.1,1,17,201505
60538,"Charming Studio, Great Location.",285597,Ilene,Manhattan,NoHo,10003,40.72829144,-73.99146281,Entire home/apt,145,2,82,4/14/2015,1.5,1,288,201505
1339360,Private Apartment in NoHo/SoHo,7262475,Tom,Manhattan,NoHo,10012,40.72627202,-73.99469232,Entire home/apt,175,1,68,4/13/2015,3.3,2,320,201505
4841016,SoHo/NoHo Loft,7262475,Tom,Manhattan,NoHo,10012,40.7270187,-73.99383703,Entire home/apt,200,4,1,1/4/2015,0.3,2,144,201505
4935058,Sweet South Park Slope Apartment.,25426687,Cathy,Brooklyn,Sunset Park,11215,40.65786945,-73.9905232,Entire home/apt,95,1,5,3/13/2015,1.5,1,96,201505
3467876,1br in Manhattan Upper east side,17472045,Fred,Manhattan,Upper East Side,10021,40.768069,-73.95972461,Entire home/apt,150,1,2,10/13/2014,0.2,1,123,201505
4589032,Roosevelt Island Private Bedroom,10142839,Yuxi,Manhattan,Roosevelt Island,10044,40.76233357,-73.95001611,Private room,65,1,1,1/3/2015,0.3,1,168,201505
1488142,Light and airy one bedroom apt!,7958158,Celine,Manhattan,Kips Bay,10016,40.7421464,-73.97821969,Entire home/apt,230,1,6,10/4/2014,0.3,1,307,201505
4963889,NEW 2015!!! FULL FLR LOFT 4B/2.5BA~,16883637,Gina,Manhattan,Chinatown,10002,40.71620881,-73.99490395,Entire home/apt,750,4,0,,,3,333,201505
1026142,Large cozy 1 BDR Apt available. ,5649591,Snigdha,Manhattan,Kips Bay,10016,40.74476195,-73.97798267,Entire home/apt,100,2,2,1/1/2015,0.5,1,119,201505
1187411,Classsy Artistic Studio on Orchard,2183292,Johnathan,Manhattan,Chinatown,10002,40.7166136,-73.99083112,Entire home/apt,205,5,8,11/2/2014,0.4,1,337,201505
6152478,"Cute, Sunny Bedroom in LES Space!",1229653,Nana & Karim,Manhattan,Chinatown,10002,40.71613836,-73.99130216,Private room,95,7,0,,,2,89,201505
234814,"Tasteful, Cute 2 Bed LES Apartment!",1229653,Nana & Karim,Manhattan,Chinatown,10002,40.71492314,-73.99080156,Entire home/apt,215,6,17,4/22/2015,0.4,2,103,201505
42729,House on Henry (2nd FLR Suite),11481,Annette,Brooklyn,Red Hook,11231,40.676619,-74.00528769,Entire home/apt,155,3,62,2/18/2015,1.1,5,304,201505
5373310,Spacious Studio in Kips Bay,1262196,Anish,Manhattan,Kips Bay,10016,40.74049162,-73.98112502,Entire home/apt,125,1,0,,,1,120,201505
4347177,One BR Available in 2BR Apartment,22566698,Nick,Manhattan,Kips Bay,10016,40.74137475,-73.97878687,Private room,125,1,1,10/20/2014,0.2,1,358,201505
5406067,Great Value Great Location!,17062221,Vanessa,Manhattan,Kips Bay,10010,40.73879357,-73.97993501,Private room,119,2,1,3/25/2015,0.8,1,215,201505
5605209,Cozy Budget Room for 2 in Prime LES,28576665,Stephanie And Anna,Manhattan,Chinatown,10002,40.71750196,-73.99264327,Private room,115,1,5,4/29/2015,3.6,1,358,201505
5642128,Huge Apartment in the heart of NYC,29240841,Jason,Manhattan,Kips Bay,10016,40.74380394,-73.97741157,Private room,149,1,0,,,2,57,201505
2531865,Kips Bay studio + dining / sunlight,4517005,Ryan,Manhattan,Kips Bay,10010,40.73905004,-73.98161303,Entire home/apt,195,5,10,9/1/2014,0.7,1,296,201505
6102368,Updated Studio 2 Blocks from Soho,31663581,Lacey,Manhattan,Chinatown,10013,40.71620863,-73.99528994,Entire home/apt,75,17,1,4/28/2015,1,1,6,201505
441811,Master Suite with a great view!,1296938,Kristina,Manhattan,Chinatown,10002,40.71467026,-73.99120493,Private room,115,1,19,4/19/2015,0.5,2,297,201505
1108040,Bedroom in Chinatown ,6014471,Alisa,Manhattan,Chinatown,10002,40.71408426,-73.99325718,Private room,45,10,2,5/2/2014,0.1,1,119,201505
4409928,Newly Renovated 3 Bdrm Kips Bay,22890052,William,Manhattan,Kips Bay,10016,40.74010102,-73.9796836,Entire home/apt,600,1,0,,,1,165,201505
4324611,Amazing studio in Kips Bay,4341923,Simon,Manhattan,Kips Bay,10010,40.73911052,-73.97787704,Entire home/apt,120,7,0,,,1,70,201505
5280429,Smackdab in the middle of Chinatown,3725459,Kanika,Manhattan,Chinatown,10013,40.7147729,-73.99964307,Private room,80,1,4,4/8/2015,1.6,1,61,201505
5103949,Large 3BR/2BA DoormanTerrace Sleep8,13744047,Viktoria,Manhattan,Kips Bay,10010,40.74010738,-73.98145522,Entire home/apt,400,1,0,,,3,186,201505
2186021,Amazing Apt for Super Bowl Weekend,11146893,Kimberly,Manhattan,Kips Bay,10010,40.73851448,-73.98209658,Entire home/apt,500,1,0,,,1,365,201505
4874958,MASSIVE Downtown Artist Loft!!!,25067808,Peter,Manhattan,Chinatown,10002,40.71533471,-73.99507797,Entire home/apt,390,1,0,,,1,365,201505
6116481,Private Bedroom Great View,28305098,Bishal,Manhattan,Kips Bay,10016,40.74043998,-73.97864847,Private room,239,1,0,,,3,91,201505
5457400,Private Bedroom Great View ,28305098,Bishal,Manhattan,Kips Bay,10016,40.74115234,-73.97997894,Private room,239,1,4,4/20/2015,3.1,3,152,201505
4152389,"More Space-Still Great Rate, Harlem",16947317,Julia,Manhattan,Harlem,10031,40.82848703,-73.94727008,Entire home/apt,155,3,8,1/2/2015,1.2,2,213,201505
3359001,"Home ""Suite"" Harlem-2 Stops Midtown",16947317,Julia,Manhattan,Harlem,10031,40.82741664,-73.94725826,Entire home/apt,120,3,23,4/10/2015,2.5,2,348,201505
