id,name,host_id,host_name,neighbourhood_group,neighbourhood,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_month
5276908,SUN FILLED 1BR in ARTSY FORT GREENE,8858347,Rob,Brooklyn,Fort Greene,11217,40.68641094,-73.9732757,Entire home/apt,110,3,10,11/6/2016,0.42,1,0,201702
5276602,Fully Furnished Brownstone Bedroom ,20114391,Lisa,Brooklyn,Fort Greene,11238,40.68633611,-73.97019271,Private room,45,7,5,10/1/2016,0.23,3,253,201702
557949,Location! 1b apt 10min to Manhattan,2737711,Nate,Brooklyn,Fort Greene,11217,40.6899382,-73.97775904,Entire home/apt,169,5,104,9/4/2016,1.96,1,0,201702
1534782,Cozy,8184930,Leonice,Brooklyn,Fort Greene,11238,40.68381158,-73.96997175,Private room,40,1,22,1/26/2017,0.6,1,122,201702
857216,Spacious 1 Bedroom in Fort Greene,4483185,Adam,Brooklyn,Fort Greene,11205,40.68969041,-73.97329717,Entire home/apt,135,4,97,1/18/2017,1.95,1,77,201702
3456576,"Fort Greene, NYC Entire  studioAPT!",17419817,Michelle,Brooklyn,Fort Greene,11217,40.68619617,-73.97275022,Entire home/apt,124,3,145,1/17/2017,4.82,3,292,201702
8549372,Brooklyn Brownstone Studio,4657744,Sarah,Brooklyn,Fort Greene,11238,40.68627651,-73.97006346,Entire home/apt,100,5,7,9/7/2016,0.46,1,0,201702
15234002,"Sunny new 2-bedroom, best location in Fort Greene",33824,Natalia,Brooklyn,Fort Greene,11217,40.68603164,-73.97198017,Private room,120,7,2,11/14/2016,0.49,1,88,201702
13530036,Family home with private garden,2507277,Mark,Brooklyn,Fort Greene,11238,40.68716739,-73.97199572,Entire home/apt,180,10,0,,,1,0,201702
11039478,Furnished 2 bedroom apt.,29900389,Karen,Brooklyn,Fort Greene,11217,40.68743596,-73.97567668,Entire home/apt,3400,30,1,9/10/2016,0.2,1,362,201702
3936970,XL Fort Greene Garden Apt,1406214,Patric,Brooklyn,Fort Greene,11205,40.69229042,-73.97212536,Private room,103,3,94,1/2/2017,3.23,1,267,201702
11039890,Beautiful 3 Bedroom furnished apt,57291085,Danny,Brooklyn,Fort Greene,11205,40.68970347,-73.96992358,Entire home/apt,300,30,1,10/28/2016,0.3,1,358,201702
15361994,Upscale Bright & Stylish 1BD — Heart of Ft. Greene,10196616,Jared,Brooklyn,Fort Greene,11205,40.6914383,-73.97077886,Entire home/apt,118,3,2,1/2/2017,1.71,1,17,201702
15101577,"Beautiful New Studio, perfect for couples!",278624,Joshua,Brooklyn,Fort Greene,11205,40.69242444,-73.97029978,Entire home/apt,100,2,11,1/1/2017,2.44,1,64,201702
7106154,Beautiful huge Fort Green 2 BR loft,37229098,Alexandra,Brooklyn,Fort Greene,11217,40.68777329,-73.97675318,Entire home/apt,200,2,2,12/1/2015,0.11,1,0,201702
12611122,"Styled, Spacious Ft Greene Studio",6444711,Emily,Brooklyn,Fort Greene,11217,40.68784108,-73.97332555,Entire home/apt,150,2,5,11/27/2016,0.65,1,21,201702
533444,"Huge, Clean Apt in Ft Greene, BK",889878,Fay,Brooklyn,Fort Greene,11205,40.68937805,-73.97032013,Entire home/apt,100,2,69,11/25/2016,1.24,1,243,201702
4616700,Cozy sun drenched 2br Fort Greene,1403669,Simone,Brooklyn,Fort Greene,11238,40.68535292,-73.96927856,Entire home/apt,180,2,12,1/3/2017,0.54,1,364,201702
9529332,Flat in Historic Fort Greene Home,49364392,Michou,Brooklyn,Fort Greene,11205,40.68964899,-73.97229422,Entire home/apt,186,2,35,12/26/2016,3,1,294,201702
7237484,Peaceful Landmark Studio,37893574,Nura,Brooklyn,Fort Greene,11217,40.68482735,-73.9758066,Entire home/apt,70,1,0,,,1,0,201702
7891403,"BIG SUNNY 2 1/2 BR, 1 STOP FR. NYC",2829145,Charlotta,Brooklyn,Fort Greene,11205,40.69414527,-73.97136635,Entire home/apt,275,3,25,1/4/2017,1.45,2,316,201702
546442,Beautiful large Fort Greene Studio,85469,Holly,Brooklyn,Fort Greene,11217,40.688421,-73.97474335,Entire home/apt,120,2,31,1/6/2017,0.57,1,81,201702
3171880,Light Filled Studio in Fort Greene,847230,Benjamin,Brooklyn,Fort Greene,11217,40.68804152,-73.97571983,Entire home/apt,175,3,3,9/27/2016,0.4,1,0,201702
14838160,1 Bdrm in bright Fort Greene apt!!,20480059,Mallary,Brooklyn,Fort Greene,11205,40.69361639,-73.97162466,Private room,56,2,5,9/15/2016,0.97,1,0,201702
813225,"Cozy Big Bedroom, Garden View - $54",149929,O,Brooklyn,Fort Greene,11205,40.68945748,-73.97187498,Private room,54,3,7,1/30/2017,0.16,3,30,201702
15885483,"Brooklyn - Corner, One Bedroom in New Building",33611129,James,Brooklyn,Fort Greene,11201,40.69404246,-73.98009949,Entire home/apt,200,2,1,12/10/2016,0.55,1,93,201702
3368441,Modern rowhouse in prime Ft Greene,5783747,Kathrine,Brooklyn,Fort Greene,11217,40.69079524,-73.97712139,Entire home/apt,316,2,13,10/11/2016,0.43,1,41,201702
6709867,Large Private Room in prime BK,11039369,Mike,Brooklyn,Fort Greene,11205,40.68875559,-73.97237728,Private room,55,1,1,3/24/2016,0.09,1,0,201702
742795,Spacious Heart of Ft. Greene Studio,3889383,Elizabeth,Brooklyn,Fort Greene,11217,40.68544592,-73.97331746,Entire home/apt,150,1,110,1/28/2017,2.11,1,337,201702
1074114,Beautiful 800sq ft Ft. Greene Loft,1643098,Adrienne,Brooklyn,Fort Greene,11217,40.68711352,-73.97405282,Entire home/apt,130,2,4,11/14/2014,0.09,1,364,201702
1205103,Cozy & Private Fort Green Cottage,6582962,Sarah,Brooklyn,Fort Greene,11205,40.69491977,-73.97136581,Entire home/apt,150,2,116,1/17/2017,2.6,1,320,201702
3825689,Studio Apartment in Fort Greene,9564775,Drew,Brooklyn,Fort Greene,11217,40.68777203,-73.97465967,Entire home/apt,125,3,0,,,1,89,201702
3431377,"Great studio, Fort Greene, Brooklyn",2968869,Zach,Brooklyn,Fort Greene,11217,40.6872283,-73.97390215,Entire home/apt,150,2,29,10/9/2016,0.94,1,169,201702
9460612,Your Brooklyn sanctuary this winter,5360995,Derek,Brooklyn,Fort Greene,11217,40.68862689,-73.97515162,Entire home/apt,125,15,0,,,1,0,201702
9592781,Overlooking Fort Green Park,12982906,Kate,Brooklyn,Fort Greene,11205,40.69379172,-73.97392893,Entire home/apt,110,1,4,10/3/2016,0.3,1,0,201702
16145588,Charming 1Br with private deck,47047377,Jen,Brooklyn,Fort Greene,11217,40.68881756,-73.97375717,Entire home/apt,155,2,0,,,1,32,201702
6968488,One bedroom in Brooklyn-Fort Greene,8080357,Kathryn,Brooklyn,Fort Greene,11205,40.69392303,-73.97285675,Private room,60,4,0,,,1,0,201702
3298315,4 BR Brownstone in Ft. Greene BK,8159161,Josh,Brooklyn,Fort Greene,11238,40.68861391,-73.97070699,Entire home/apt,400,5,0,,,1,0,201702
135465,Garden apartment close to Manhattan,663879,Christopher,Brooklyn,Fort Greene,11217,40.68654277,-73.9770912,Entire home/apt,170,3,50,1/2/2017,0.77,2,342,201702
8408768,Cozy Single Room in Large Apartment,5562265,Elliot,Brooklyn,Fort Greene,11205,40.69366117,-73.97223677,Private room,135,1,1,9/18/2015,0.06,1,0,201702
2494739,Fabulous Manhattan View .,8216006,Liliana,Brooklyn,Fort Greene,11201,40.6950943,-73.98185547,Entire home/apt,350,15,7,10/12/2016,0.24,1,362,201702
16928296,Couch in Luxury Apartment Building,16732712,Stephen,Brooklyn,Fort Greene,11217,40.68933111,-73.97815147,Shared room,99,5,0,,,1,11,201702
18590,Fort Greene Retreat on the Park,71512,Blaise,Brooklyn,Fort Greene,11205,40.69187415,-73.97339914,Private room,85,3,97,12/20/2016,1.18,1,118,201702
804388,Cute Studio Apt in a Mansion (1882),4233879,Karen,Brooklyn,Fort Greene,11238,40.68540884,-73.96840342,Entire home/apt,63,5,5,11/14/2015,0.1,1,0,201702
13781431,Best location in Brooklyn . Luxury high rise,10229330,Tamara,Brooklyn,Fort Greene,11201,40.6945171,-73.98170187,Entire home/apt,300,7,2,8/11/2016,0.33,1,0,201702
5901165,Clean + bright room in Fort Greene,7932010,Bryan,Brooklyn,Fort Greene,11217,40.6839373,-73.97234184,Private room,85,2,55,1/28/2017,2.57,1,190,201702
9061445,Brooklyn Downtown,47267614,Vitali,Brooklyn,Fort Greene,11201,40.68951821,-73.98028209,Entire home/apt,95,1,0,,,1,0,201702
3426149,Bright BK studio apt (Ft. Greene),13006977,Haimy,Brooklyn,Fort Greene,11238,40.68770809,-73.97043331,Entire home/apt,100,2,64,12/10/2016,2.27,1,63,201702
16716676,1.5 Bedroom in Fantastic Fort Greene!,110786804,Sara,Brooklyn,Fort Greene,11217,40.6850224,-73.97267041,Entire home/apt,110,1,1,1/14/2017,1,1,129,201702
10503392,Musician's Home in the Heart of Fort Greene,4860702,Jeremy,Brooklyn,Fort Greene,11205,40.68773465,-73.97341427,Entire home/apt,173,3,11,9/25/2016,0.96,1,15,201702
13656123,Modern Loft in Downtown Brooklyn,10171818,Javier,Brooklyn,Fort Greene,11201,40.69438498,-73.98240325,Entire home/apt,175,3,1,7/24/2016,0.15,1,98,201702
7094346,Factory building Aprtment Blue Room,24677344,Gabriela,Brooklyn,Fort Greene,11201,40.69529461,-73.98238005,Private room,89,1,72,1/28/2017,3.84,3,154,201702
12337005,Beautiful Fort Greene Loft,2774967,Gabriel,Brooklyn,Fort Greene,11205,40.69181804,-73.97179389,Entire home/apt,150,7,6,1/22/2017,1.21,1,13,201702
2898963,Sun Drenched home on corner of park,2648270,Jaweer,Brooklyn,Fort Greene,11205,40.69390676,-73.97408495,Entire home/apt,150,1,0,,,2,0,201702
3291524,Great Location,15740819,Heather,Brooklyn,Fort Greene,11205,40.69118744,-73.97200611,Private room,100,30,3,11/18/2015,0.09,2,58,201702
922764,Top Floor 2bd Luxury Brownstone Apt,1204785,Lori,Brooklyn,Fort Greene,11217,40.68673313,-73.97444139,Entire home/apt,215,1,155,1/6/2017,3.27,2,316,201702
933129,Fort Greene Jewel,5072123,Sandra,Brooklyn,Fort Greene,11217,40.68881933,-73.97845612,Entire home/apt,150,29,51,10/31/2016,1.09,1,338,201702
12990286,Fort Greene Getaway - Best View NYC,40983219,Aaron,Brooklyn,Fort Greene,11205,40.68964073,-73.97005365,Entire home/apt,220,1,38,1/22/2017,4.62,1,177,201702
13514563,Private 1BR with a cat! Adorable Brooklyn neighbor,10264175,Takuma,Brooklyn,Fort Greene,11205,40.69016487,-73.9716318,Entire home/apt,150,1,1,12/10/2016,0.55,1,89,201702
15743645,"Spare room in Fort Greene Brownstone, BK",101495573,Monica,Brooklyn,Fort Greene,11217,40.68832521,-73.97358227,Private room,90,2,1,1/3/2017,1,3,180,201702
4209106,Bright Private Apartment w/ Manhattan Views,4218058,Jessica,Brooklyn,Fort Greene,11238,40.68691504,-73.9704254,Entire home/apt,120,4,7,10/9/2016,0.26,2,87,201702
4339189,"Big, Bright Fort Greene Apartment! ",3341356,Katie,Brooklyn,Fort Greene,11205,40.6915249,-73.97172742,Entire home/apt,142,6,2,11/28/2015,0.08,1,0,201702
12727620,Garden Level Studio in Fort Greene,629865,Thomas,Brooklyn,Fort Greene,11205,40.68981416,-73.97049389,Entire home/apt,100,1,1,6/2/2016,0.12,1,0,201702
16659292,Spacious 1 bedroom apt in Bkln w/ outdoor space,17085442,Albert,Brooklyn,Fort Greene,11205,40.6887102,-73.9718422,Entire home/apt,90,3,0,,,1,58,201702
1716923,2 Beautiful Large Rooms for 1-2 pp ,4083145,Hannah,Brooklyn,Fort Greene,11205,40.69569155,-73.97184568,Private room,90,6,1,12/7/2014,0.04,1,0,201702
799319,1 BDRM W/GARDEN sleeps3 Best NYHood,838848,Sarah,Brooklyn,Fort Greene,11205,40.69161876,-73.97302584,Entire home/apt,99,1,81,12/29/2016,1.61,1,356,201702
2055614,Lovely architect's studio,10527465,Gigi,Brooklyn,Fort Greene,11238,40.6853118,-73.97286049,Entire home/apt,90,4,11,7/5/2016,0.29,1,0,201702
131757,"1 BR in sunny Ft. Greene, Brooklyn ",648017,Philip,Brooklyn,Fort Greene,11238,40.68671234,-73.97075949,Private room,50,2,198,1/22/2017,2.96,1,365,201702
14550884,Clean Comfortable room in Ft Greene,973427,Robby,Brooklyn,Fort Greene,11238,40.68341061,-73.9689024,Private room,65,2,13,1/26/2017,2.83,2,57,201702
6685873,Sunny & Quiet Luxury NYC Oasis,1030526,Elizabeth,Brooklyn,Fort Greene,11201,40.68935551,-73.98101706,Entire home/apt,95,2,0,,,1,0,201702
6949526,"in Brooklyn's heart,
 Ft Greene!!!",36434721,Gabriel,Brooklyn,Fort Greene,11217,40.68466853,-73.97294082,Entire home/apt,174,2,13,10/28/2016,0.67,1,209,201702
16124626,Private room in Brooklyn,83416854,Pradyut,Brooklyn,Fort Greene,11205,40.69585213,-73.97470894,Private room,50,5,5,1/18/2017,2.38,1,91,201702
263005,2 bedroom apt in brick townhouse,1380060,Marisa And Colin,Brooklyn,Fort Greene,11205,40.69659316,-73.97680806,Entire home/apt,135,7,82,12/9/2016,1.32,1,9,201702
8389302,Elegant Sanctuary close to all,4168247,Lidia,Brooklyn,Fort Greene,11205,40.69303641,-73.9721557,Entire home/apt,135,10,2,9/6/2016,0.24,1,277,201702
16406203,Fort Greene apartment,43272616,Emi,Brooklyn,Fort Greene,11205,40.69677957,-73.97531891,Private room,80,3,0,,,2,0,201702
14482103,Master Bedroom w/ Private Bathroom Close to Subway,22565253,Yinny,Brooklyn,Fort Hamilton,11209,40.6168887,-74.03183717,Private room,65,3,7,1/26/2017,1.42,5,345,201702
12385496,Charming and spacious apartment❤️,20166830,Olga,Brooklyn,Fort Hamilton,11209,40.61864603,-74.03487442,Entire home/apt,100,2,5,9/6/2016,0.54,1,344,201702
12902686,BayRidge Brooklyn Apartment,70686576,Fotini,Brooklyn,Fort Hamilton,11209,40.61564542,-74.03460399,Entire home/apt,110,1,1,6/23/2016,0.13,1,0,201702
15657290,Share Beautiful Brooklyn Apartment,55352123,Sandy,Brooklyn,Fort Hamilton,11209,40.6220372,-74.03564326,Shared room,49,1,1,1/3/2017,0.94,1,355,201702
16614964,Best Location BAY-RIDGE Brooklyn ^^ Private :),38833457,Jordan,Brooklyn,Fort Hamilton,11235,40.62228351,-74.02911988,Private room,37,2,0,,,10,90,201702
13730810,Bayridge one bedroom,80317271,Marianthi,Brooklyn,Fort Hamilton,11209,40.61944936,-74.03563797,Entire home/apt,79,1,0,,,1,0,201702
14481668,Bright & Clean Bedroom Nice Area Close to Subway,22565253,Yinny,Brooklyn,Fort Hamilton,11209,40.61688454,-74.0317287,Private room,65,3,3,1/14/2017,0.62,5,241,201702
14741560,Convenient  Room in Bay Ridge area,87317549,May Re,Brooklyn,Fort Hamilton,11209,40.61795897,-74.03691091,Private room,45,1,22,12/27/2016,4.23,1,155,201702
14480047,Private Bedroom in Prime Bay Ridge Close to Subway,22565253,Yinny,Brooklyn,Fort Hamilton,11209,40.61733873,-74.03053775,Private room,55,3,4,1/13/2017,0.79,5,340,201702
976167,Newly Furnished Beautiful & Quiet,5341060,Simo,Brooklyn,Fort Hamilton,11209,40.61860728,-74.0319404,Entire home/apt,129,3,27,11/22/2016,0.65,1,358,201702
15064756,*Entire Cozy Brooklyn Apartment*,81674812,Crystal,Brooklyn,Fort Hamilton,11209,40.6203535,-74.03584685,Entire home/apt,110,2,3,1/1/2017,0.93,1,345,201702
17027226,"Modern, Elegant, Private and Very Cormfortable",114219274,Safa,Brooklyn,Fort Hamilton,11209,40.62197733,-74.03110028,Entire home/apt,75,2,0,,,1,176,201702
3521391,"Bayridge, Brooklyn 1 bedroom apt",14654744,Silvia,Brooklyn,Fort Hamilton,11209,40.61631207,-74.02906577,Entire home/apt,80,1,0,,,1,0,201702
13547426,Bay Ridge Beauty,68733807,Tracey,Brooklyn,Fort Hamilton,11209,40.61583545,-74.02987579,Entire home/apt,80,3,6,9/23/2016,1.1,1,0,201702
11122042,Sunny and Clean room in Brooklyn,57786950,Peter,Brooklyn,Fort Hamilton,11209,40.61270414,-74.03417931,Private room,79,1,23,10/9/2016,1.93,1,32,201702
9543678,"Bay Ridge,Brooklyn 20minutes to NYC",49413208,Sotiria,Brooklyn,Fort Hamilton,11209,40.61769465,-74.03446591,Entire home/apt,135,6,3,5/4/2016,0.24,1,364,201702
16735857,"Private room, clean and bright.",36159029,Andrey,Brooklyn,Fort Hamilton,11209,40.61752199,-74.03726373,Private room,63,1,1,1/20/2017,1,1,180,201702
1398326,"Charming, light-filled 1-bedroom",1705617,David,Brooklyn,Fort Hamilton,11220,40.62240208,-74.03631189,Entire home/apt,90,7,0,,,1,0,201702
4278476,Home away from Home in Bay Ridge,1503437,Denise,Brooklyn,Fort Hamilton,11209,40.613894,-74.03071191,Entire home/apt,150,1,13,1/2/2017,0.49,1,332,201702
214474,"Large, open space, nature, artistic",1098087,Chris,Brooklyn,Fort Hamilton,11209,40.61344124,-74.03640985,Private room,33,15,17,1/28/2017,0.26,1,339,201702
16202355,Charming apartment,105816754,Eva,Brooklyn,Fort Hamilton,11209,40.62001832,-74.03876364,Entire home/apt,90,3,2,1/9/2017,1.76,1,61,201702
16541143,Large Renovated Home in Bay Ridge,90511797,James,Brooklyn,Fort Hamilton,11209,40.6215692,-74.03259866,Entire home/apt,115,1,4,1/22/2017,3.64,1,57,201702
13630755,Apartment Available in Bay Ridge Brooklyn,79020870,Sharn,Brooklyn,Fort Hamilton,11209,40.62245457,-74.03382974,Shared room,179,1,0,,,1,0,201702
12135856,Master Bedroom w/ King Bed,15025923,Stephen,Brooklyn,Fort Hamilton,11209,40.61637995,-74.03160724,Private room,43,23,0,,,1,0,201702
16454703,"Spacious Brooklyn, New York Retreat",107939984,J,Brooklyn,Fort Hamilton,11209,40.61439195,-74.02850018,Entire home/apt,185,2,1,1/22/2017,1,1,156,201702
17029297,Entire 2 Bedroom Apartment Sleeps 4 Next to Subway,22565253,Yinny,Brooklyn,Fort Hamilton,11209,40.61767145,-74.03031876,Entire home/apt,118,2,0,,,5,113,201702
14992559,"Cozy, bright, 2-bedroom in Brooklyn",17792612,Justin And Nina,Brooklyn,Fort Hamilton,11209,40.62329869,-74.03060306,Entire home/apt,65,1,4,10/22/2016,1,1,0,201702
4764877,Cozy 1 bedroom in the Bay Ridge NY,21782442,Iryna,Brooklyn,Fort Hamilton,11209,40.61931607,-74.0300664,Entire home/apt,500,1,4,6/12/2015,0.16,1,365,201702
12627769,"Sunny, cosy Bay Ridge apartment",3634720,Sosina,Brooklyn,Fort Hamilton,11209,40.61591109,-74.0296934,Entire home/apt,100,4,2,6/29/2016,0.24,1,0,201702
15378960,BayRidge Cozy house near subway & shopping,98297464,Max,Brooklyn,Fort Hamilton,11209,40.61935242,-74.02995677,Entire home/apt,95,6,4,2/2/2017,1.07,1,129,201702
5309683,Thanksgiving in NYC Special rate!,8422738,Ilenia,Brooklyn,Fort Hamilton,11209,40.62298197,-74.03535211,Private room,60,1,1,10/8/2016,0.25,1,364,201702
2764392,My living-room for a female guest,3355175,Maria,Brooklyn,Fort Hamilton,11209,40.61820053,-74.03476334,Shared room,33,2,14,12/30/2016,0.45,1,179,201702
1060386,One bedroom in Bay Ridge Brooklyn,5839266,Pilar,Brooklyn,Fort Hamilton,11209,40.61861808,-74.03969879,Private room,75,3,8,10/10/2016,0.17,1,365,201702
9837205,Cozy private room in Bayridge Brooklyn New York,16209547,Gina,Brooklyn,Fort Hamilton,11209,40.61468189,-74.03375102,Private room,116,1,6,1/3/2017,0.59,2,365,201702
15370139,"Bay Ridge, Brooklyn location",92792613,Carla,Brooklyn,Fort Hamilton,11209,40.62198023,-74.03527156,Entire home/apt,88,3,0,,,1,0,201702
13135589,"Clean and Spacious Apt. in Bay Ridge, Brooklyn",73179534,Iman,Brooklyn,Fort Hamilton,11209,40.61571532,-74.0290303,Private room,75,21,0,,,1,0,201702
15470951,"Save money, sleep well, and love NYC!",99274925,Nailya,Brooklyn,Fort Hamilton,11209,40.6183053,-74.03259548,Shared room,49,1,1,1/1/2017,0.91,1,365,201702
6967861,A huge apartment near Manhattan,36534042,Rabie,Brooklyn,Fort Hamilton,11209,40.62068387,-74.03863673,Entire home/apt,120,7,1,8/1/2015,0.05,1,0,201702
4197614,A beautiful 2-bedroom in Bay Ridge,19537987,Elina,Brooklyn,Fort Hamilton,11209,40.62177316,-74.03896832,Private room,75,1,6,8/29/2016,0.31,2,364,201702
3913873,A beautiful 2-bedroom in Bay Ridge,19537987,Elina,Brooklyn,Fort Hamilton,11209,40.62242067,-74.03871075,Shared room,79,1,10,1/1/2017,0.34,2,364,201702
7227418,All Nations Home II Semi-PVT Room,1639755,Adriana,Brooklyn,Fort Hamilton,11209,40.61862474,-74.03260009,Shared room,40,2,3,2/26/2016,0.23,2,338,201702
7227235,All Nations Home II-PVT br Queenbed,1639755,Adriana,Brooklyn,Fort Hamilton,11209,40.61805906,-74.03284993,Private room,55,2,25,1/10/2017,1.56,2,347,201702
6074499,NYC Luxury Ocean front Modern,1715301,Marcello,Staten Island,Fort Wadsworth,10305,40.59541711,-74.06146224,Entire home/apt,1200,1,0,,,1,364,201702
7208745,Beautiful Furnished Master Bedroom,3415,Nataraj,Queens,Fresh Meadows,11365,40.73682233,-73.79032607,Private room,60,3,1,10/17/2015,0.06,1,365,201702
8108376,"home, sweet home :-)  English, русский,  עברית",42814202,Irisha,Queens,Fresh Meadows,11365,40.74151467,-73.78729929,Entire home/apt,100,1,14,1/31/2017,1.78,3,212,201702
3523001,"Lovely Tudor Home with Studio in Queens, NY",10628463,Pat & Ray,Queens,Fresh Meadows,11358,40.74849331,-73.79031941,Private room,125,7,0,,,1,365,201702
10963433,Cozy & Clean Separate Studio,51186155,Cherry,Queens,Fresh Meadows,11365,40.73284823,-73.79316001,Entire home/apt,49,1,73,1/29/2017,6.82,1,271,201702
16531678,Rosé garden 玫瑰庄园～777,98455047,Xinfang,Queens,Fresh Meadows,11358,40.75129288,-73.78801482,Private room,95,1,1,1/2/2017,0.91,4,326,201702
3748804,"1 bedroom Queens, New York",16431185,Harry,Queens,Fresh Meadows,11365,40.74034225,-73.78818547,Entire home/apt,70,7,10,10/3/2016,0.48,1,365,201702
16506179,"Rosé Garden,玫瑰庄园",98455047,Xinfang,Queens,Fresh Meadows,11358,40.74941215,-73.78765535,Private room,130,1,2,1/10/2017,1.62,4,343,201702
7671112,master bedroom in big retro house,40277041,Glen,Queens,Fresh Meadows,11365,40.74742995,-73.78327117,Private room,99,1,12,12/31/2016,0.66,1,365,201702
15774149,Spacious Studio w Parking 24 hour Check-In JFK/LGA,102014757,Emily,Queens,Fresh Meadows,11365,40.74535152,-73.78372145,Entire home/apt,55,1,17,1/22/2017,5.8,1,230,201702
14724495,"NY country house :-) English, русский, עברית",42814202,Irisha,Queens,Fresh Meadows,11365,40.7413495,-73.78640504,Entire home/apt,300,1,1,9/22/2016,0.22,3,213,201702
16164699,"home away from home :-) English, русский, עברית",42814202,Irisha,Queens,Fresh Meadows,11365,40.74163894,-73.78659663,Entire home/apt,94,1,1,1/24/2017,1,3,213,201702
10224832,Great room,10590166,Andrea,Queens,Fresh Meadows,11365,40.74799224,-73.78431384,Private room,90,1,0,,,1,365,201702
4742102,Our home is your home.(Vegetarian),6932195,Mindy (...And I'M Jeff),Queens,Fresh Meadows,11366,40.73138006,-73.78763838,Entire home/apt,350,2,9,12/26/2016,0.56,1,353,201702
15470760,Cozy and warm room for rest,24128788,Jim,Queens,Fresh Meadows,11365,40.73810296,-73.78850568,Private room,60,1,4,12/11/2016,1.35,1,179,201702
7620114,Best place in Queens,11774451,Jorge,Queens,Fresh Meadows,11365,40.7437987,-73.79294164,Entire home/apt,180,1,1,1/10/2017,1,1,142,201702
7475708,2 Bedroom in Gramercy,12535775,Christina,Manhattan,Gramercy,10010,40.73766611,-73.98202095,Entire home/apt,200,1,0,,,1,0,201702
2213900,Gramercy Park 2 Bedroom (Irving Pl),11292550,Patrick,Manhattan,Gramercy,10003,40.73568902,-73.98746286,Entire home/apt,430,1,0,,,1,0,201702
2105163,Gramercy Park Studio Apartment,10732706,Joe,Manhattan,Gramercy,10010,40.73616607,-73.98406752,Entire home/apt,99,1,0,,,1,0,201702
11191242,2 Bedroom in The East Village!,35320932,Samantha,Manhattan,Gramercy,10003,40.73607964,-73.98319013,Entire home/apt,125,1,19,6/23/2016,1.75,1,0,201702
4447611,1 BR in Gramercy Park,10471097,Jared,Manhattan,Gramercy,10003,40.73587859,-73.98467406,Entire home/apt,350,1,0,,,1,0,201702
2220959,XTRA LARGE 1 Bedroom Gramercy Apt,11330638,Lindsay,Manhattan,Gramercy,10010,40.73751761,-73.98174563,Entire home/apt,749,1,0,,,1,0,201702
10614832,Cozy studio near Union Square!,5522261,Mercedes,Manhattan,Gramercy,10003,40.73669612,-73.98732813,Entire home/apt,120,3,3,1/2/2017,0.32,1,18,201702
13796162,Gramercy Luxury 2 Bedroom Apt,77792456,Ruben,Manhattan,Gramercy,10003,40.73725739,-73.98389386,Entire home/apt,325,30,3,10/7/2016,0.64,1,103,201702
651475,"Comfortable, clean & quiet in EV",468752,Casper,Manhattan,Gramercy,10003,40.73297093,-73.98286872,Private room,109,1,176,1/19/2017,3.29,1,319,201702
7471102,"Centrally Located, Spacious, and Quiet!",13001047,Mark,Manhattan,Gramercy,10021,40.73830033,-73.98674557,Entire home/apt,225,3,0,,,1,0,201702
5308117,Little Gem,17048480,Cynthia,Manhattan,Gramercy,10010,40.73871865,-73.98376999,Entire home/apt,249,4,20,12/9/2016,1,1,88,201702
8596015,Good ENERGY in the HEART of NYC!,1361996,Whitney,Manhattan,Gramercy,10003,40.73435906,-73.98548451,Entire home/apt,125,3,7,12/29/2016,0.49,1,120,201702
13208373,New construction in Gramercy with rooftop and gym!,74031395,Matt,Manhattan,Gramercy,10010,40.73636403,-73.981338,Entire home/apt,350,5,0,,,1,0,201702
15041339,Room in Newly Remodeled Apt,10851097,Lauren,Manhattan,Gramercy,10003,40.73373578,-73.98709591,Private room,109,3,0,,,2,11,201702
4883238,PERFECTLY LOCATED NYC STUDIO!,25122746,Jeffry,Manhattan,Gramercy,10003,40.73530048,-73.98799479,Entire home/apt,80,1,22,1/22/2017,1.41,1,64,201702
5105989,large private bedroom in gramercy!,21938150,Niraj,Manhattan,Gramercy,10010,40.73782565,-73.98315093,Private room,39,1,43,1/1/2017,1.74,1,359,201702
8487664,Home away from Home in the best location :)!,6725872,Emily,Manhattan,Gramercy,10003,40.73725754,-73.98864939,Entire home/apt,295,1,24,12/25/2016,2.26,1,355,201702
12813050,Family Friendly Gramercy Park Gem,30789837,Shane,Manhattan,Gramercy,10003,40.73545106,-73.98317027,Entire home/apt,195,5,1,5/13/2016,0.11,1,0,201702
753622,1 Private Bedroom / East Village,869880,Cynthia K,Manhattan,Gramercy,10003,40.73311252,-73.98662194,Private room,95,5,41,10/19/2016,0.96,1,337,201702
387735,LOCATION LOCATION LOCATION Sara's,1146958,Liz,Manhattan,Gramercy,10010,40.73644614,-73.98032656,Entire home/apt,250,2,82,1/7/2017,1.41,3,338,201702
16448634,Centrally located East Village studio,49987,Meg,Manhattan,Gramercy,10003,40.73358088,-73.98742219,Entire home/apt,130,2,1,12/31/2016,0.83,1,0,201702
9240346,Charming Union Sq Studio w/Elevator,2598539,Carol,Manhattan,Gramercy,10003,40.73396699,-73.98438484,Entire home/apt,120,1,43,1/23/2017,2.89,1,157,201702
16120557,1 Bedroom near East Village,13135162,Kelly,Manhattan,Gramercy,10003,40.73201924,-73.98367904,Private room,68,2,2,12/30/2016,1.18,1,68,201702
